X,Y,id,
18.75,-29.25,"215"
19.25,-29.25,"216"
19.75,-29.25,"217"
20.25,-29.25,"218"
20.75,-29.25,"219"
21.25,-29.25,"220"
21.75,-29.25,"221"
22.25,-29.25,"222"
22.75,-29.25,"223"
23.25,-29.25,"224"
23.75,-29.25,"225"
24.25,-29.25,"226"
24.75,-29.25,"227"
25.25,-29.25,"228"
25.75,-29.25,"229"
26.25,-29.25,"230"
26.75,-29.25,"231"
27.25,-29.25,"232"
27.75,-29.25,"233"
28.25,-29.25,"234"
28.75,-29.25,"235"
29.25,-29.25,"236"
29.75,-29.25,"237"
30.25,-29.25,"238"
30.75,-29.25,"239"
31.25,-29.25,"240"
16.75,-28.75,"241"
17.25,-28.75,"242"
17.75,-28.75,"243"
18.25,-28.75,"244"
18.75,-28.75,"245"
19.25,-28.75,"246"
19.75,-28.75,"247"
20.25,-28.75,"248"
20.75,-28.75,"249"
21.25,-28.75,"250"
21.75,-28.75,"251"
22.25,-28.75,"252"
22.75,-28.75,"253"
23.25,-28.75,"254"
23.75,-28.75,"255"
24.25,-28.75,"256"
24.75,-28.75,"257"
25.25,-28.75,"258"
25.75,-28.75,"259"
26.25,-28.75,"260"
26.75,-28.75,"261"
27.25,-28.75,"262"
27.75,-28.75,"263"
28.25,-28.75,"264"
28.75,-28.75,"265"
29.25,-28.75,"266"
29.75,-28.75,"267"
30.25,-28.75,"268"
30.75,-28.75,"269"
31.25,-28.75,"270"
31.75,-28.75,"271"
16.25,-28.25,"272"
16.75,-28.25,"273"
17.25,-28.25,"274"
17.75,-28.25,"275"
18.25,-28.25,"276"
18.75,-28.25,"277"
19.25,-28.25,"278"
19.75,-28.25,"279"
20.25,-28.25,"280"
20.75,-28.25,"281"
21.25,-28.25,"282"
21.75,-28.25,"283"
22.25,-28.25,"284"
22.75,-28.25,"285"
23.25,-28.25,"286"
23.75,-28.25,"287"
24.25,-28.25,"288"
24.75,-28.25,"289"
25.25,-28.25,"290"
25.75,-28.25,"291"
26.25,-28.25,"292"
26.75,-28.25,"293"
27.25,-28.25,"294"
27.75,-28.25,"295"
28.25,-28.25,"296"
28.75,-28.25,"297"
29.25,-28.25,"298"
29.75,-28.25,"299"
30.25,-28.25,"300"
30.75,-28.25,"301"
31.25,-28.25,"302"
31.75,-28.25,"303"
32.25,-28.25,"304"
15.75,-27.75,"305"
16.25,-27.75,"306"
16.75,-27.75,"307"
17.25,-27.75,"308"
17.75,-27.75,"309"
18.25,-27.75,"310"
18.75,-27.75,"311"
19.25,-27.75,"312"
19.75,-27.75,"313"
20.25,-27.75,"314"
20.75,-27.75,"315"
21.25,-27.75,"316"
21.75,-27.75,"317"
22.25,-27.75,"318"
22.75,-27.75,"319"
23.25,-27.75,"320"
23.75,-27.75,"321"
24.25,-27.75,"322"
24.75,-27.75,"323"
25.25,-27.75,"324"
25.75,-27.75,"325"
26.25,-27.75,"326"
26.75,-27.75,"327"
27.25,-27.75,"328"
27.75,-27.75,"329"
28.25,-27.75,"330"
28.75,-27.75,"331"
29.25,-27.75,"332"
29.75,-27.75,"333"
30.25,-27.75,"334"
30.75,-27.75,"335"
31.25,-27.75,"336"
31.75,-27.75,"337"
32.25,-27.75,"338"
15.75,-27.25,"339"
16.25,-27.25,"340"
16.75,-27.25,"341"
17.25,-27.25,"342"
17.75,-27.25,"343"
18.25,-27.25,"344"
18.75,-27.25,"345"
19.25,-27.25,"346"
19.75,-27.25,"347"
20.25,-27.25,"348"
20.75,-27.25,"349"
21.25,-27.25,"350"
21.75,-27.25,"351"
22.25,-27.25,"352"
22.75,-27.25,"353"
23.25,-27.25,"354"
23.75,-27.25,"355"
24.25,-27.25,"356"
24.75,-27.25,"357"
25.25,-27.25,"358"
25.75,-27.25,"359"
26.25,-27.25,"360"
26.75,-27.25,"361"
27.25,-27.25,"362"
27.75,-27.25,"363"
28.25,-27.25,"364"
28.75,-27.25,"365"
29.25,-27.25,"366"
29.75,-27.25,"367"
30.25,-27.25,"368"
30.75,-27.25,"369"
31.25,-27.25,"370"
31.75,-27.25,"371"
32.25,-27.25,"372"
32.75,-27.25,"373"
15.25,-26.75,"374"
15.75,-26.75,"375"
16.25,-26.75,"376"
16.75,-26.75,"377"
17.25,-26.75,"378"
17.75,-26.75,"379"
18.25,-26.75,"380"
18.75,-26.75,"381"
19.25,-26.75,"382"
19.75,-26.75,"383"
20.25,-26.75,"384"
20.75,-26.75,"385"
21.25,-26.75,"386"
21.75,-26.75,"387"
22.25,-26.75,"388"
22.75,-26.75,"389"
23.25,-26.75,"390"
23.75,-26.75,"391"
24.25,-26.75,"392"
24.75,-26.75,"393"
25.25,-26.75,"394"
25.75,-26.75,"395"
26.25,-26.75,"396"
26.75,-26.75,"397"
27.25,-26.75,"398"
27.75,-26.75,"399"
28.25,-26.75,"400"
28.75,-26.75,"401"
29.25,-26.75,"402"
29.75,-26.75,"403"
30.25,-26.75,"404"
30.75,-26.75,"405"
31.25,-26.75,"406"
31.75,-26.75,"407"
32.25,-26.75,"408"
32.75,-26.75,"409"
15.25,-26.25,"410"
15.75,-26.25,"411"
16.25,-26.25,"412"
16.75,-26.25,"413"
17.25,-26.25,"414"
17.75,-26.25,"415"
18.25,-26.25,"416"
18.75,-26.25,"417"
19.25,-26.25,"418"
19.75,-26.25,"419"
20.25,-26.25,"420"
20.75,-26.25,"421"
21.25,-26.25,"422"
21.75,-26.25,"423"
22.25,-26.25,"424"
22.75,-26.25,"425"
23.25,-26.25,"426"
23.75,-26.25,"427"
24.25,-26.25,"428"
24.75,-26.25,"429"
25.25,-26.25,"430"
25.75,-26.25,"431"
26.25,-26.25,"432"
26.75,-26.25,"433"
27.25,-26.25,"434"
27.75,-26.25,"435"
28.25,-26.25,"436"
28.75,-26.25,"437"
29.25,-26.25,"438"
29.75,-26.25,"439"
30.25,-26.25,"440"
30.75,-26.25,"441"
31.25,-26.25,"442"
31.75,-26.25,"443"
32.25,-26.25,"444"
32.75,-26.25,"445"
15.25,-25.75,"446"
15.75,-25.75,"447"
16.25,-25.75,"448"
16.75,-25.75,"449"
17.25,-25.75,"450"
17.75,-25.75,"451"
18.25,-25.75,"452"
18.75,-25.75,"453"
19.25,-25.75,"454"
19.75,-25.75,"455"
20.25,-25.75,"456"
20.75,-25.75,"457"
21.25,-25.75,"458"
21.75,-25.75,"459"
22.25,-25.75,"460"
22.75,-25.75,"461"
23.25,-25.75,"462"
23.75,-25.75,"463"
24.25,-25.75,"464"
24.75,-25.75,"465"
25.25,-25.75,"466"
25.75,-25.75,"467"
26.25,-25.75,"468"
26.75,-25.75,"469"
27.25,-25.75,"470"
27.75,-25.75,"471"
28.25,-25.75,"472"
28.75,-25.75,"473"
29.25,-25.75,"474"
29.75,-25.75,"475"
30.25,-25.75,"476"
30.75,-25.75,"477"
31.25,-25.75,"478"
31.75,-25.75,"479"
32.25,-25.75,"480"
15.25,-25.25,"481"
15.75,-25.25,"482"
16.25,-25.25,"483"
16.75,-25.25,"484"
17.25,-25.25,"485"
17.75,-25.25,"486"
18.25,-25.25,"487"
18.75,-25.25,"488"
19.25,-25.25,"489"
19.75,-25.25,"490"
20.25,-25.25,"491"
20.75,-25.25,"492"
21.25,-25.25,"493"
21.75,-25.25,"494"
22.25,-25.25,"495"
22.75,-25.25,"496"
23.25,-25.25,"497"
23.75,-25.25,"498"
24.25,-25.25,"499"
24.75,-25.25,"500"
25.25,-25.25,"501"
25.75,-25.25,"502"
26.25,-25.25,"503"
26.75,-25.25,"504"
27.25,-25.25,"505"
